vertex_1,vertex_2,diameter,length,flow_rate,rbc_velocity,ht,rbc_probability
92,202,4.5064992904e-06,6.819396554912957e-05,5.5159673859950936e-17,4.290612776137333e-06,0.3,0.3333333333333333
92,100,4.3559932708e-06,6.240862690044405e-05,-3.132090246087717e-17,-2.579332128889484e-06,0.3,0.3333333333333333
92,411,3.708885192799999e-06,8.975298556572661e-05,-2.3838771399073762e-17,-2.559058431440974e-06,0.3,0.3333333333333333
94,240,3.2044537068e-06,6.882891108166211e-05,1.3784491926948575e-16,1.87202004115456e-05,0.3,0.13608355746845077
94,151,2.8981573582e-06,6.587685726179281e-05,2.925518323521848e-17,4.65984468919766e-06,0.3,0.8776413228214616
95,137,5e-05,0.0001936919241891,6.452478422985615e-15,4.181142084835736e-06,0.3,0.32055875303233566
95,242,5e-05,0.0001266770600497,-5.1431032414330176e-15,-3.33267994090565e-06,0.3,0.6794412469676643
96,2593,7.0206689834e-06,0.0005700536248943,1.798520352848767e-15,6.38365219551778e-05,0.3,1.0
97,196,3.4273309708e-06,4.065879612212634e-05,1.7837777130844226e-17,2.175363663975241e-06,0.3,0.19870917379792205
97,580,3.6492066384e-06,0.0001511117244134,6.9323410837411655e-18,7.640307576218613e-07,0.3,0.7944149046226897
98,403,8.6978874206e-06,8.645365724913867e-05,-1.4781226452478593e-15,-3.497299650850571e-05,0.3,0.18840830424389865
98,506,5.2036147118e-06,8.009006069738927e-05,-4.196358040721264e-16,-2.55179973252704e-05,0.3,0.8782106380501731
99,620,4.2097854614e-06,0.0001269197007369,-1.4470679995474886e-17,-1.2615146261925274e-06,0.3,0.23866238434728088
99,172,4.7375469208e-06,5.6655396333774345e-05,-5.586459873739513e-17,-3.992491554005873e-06,0.3,0.7517591758402303
100,310,3.1995651722e-06,9.13825894372732e-05,-1.0367151828685373e-17,-1.4113544845889609e-06,0.3,0.23413206741486092
100,233,3.7856726646e-06,5.0387447141343216e-05,-2.0953750632191746e-17,-2.1755586745474643e-06,0.3,0.7519342826391355
101,105,6.5314426422e-06,1.2071067811865474e-05,4.8106832196666605e-17,1.950461902881136e-06,0.3,0.3333333333333333
101,135,6.3678092956e-06,4.063081678632152e-05,-4.8400356443082346e-17,-2.055269316540076e-06,0.3,0.3333333333333333
101,102,6.7664628028e-06,1.0756630355021698e-05,2.935242464175664e-19,1.1153348106012772e-08,0.3,0.3333333333333333
102,108,5.5130457878e-06,2.2999271042140983e-05,-1.2075321572211208e-16,-6.636917888034595e-06,0.3,0.3333333333333333
102,227,6.4443063736e-06,3.03628675938904e-05,1.8081451670941314e-16,7.512973161311842e-06,0.3,0.3333333333333333
106,272,2.4585855008e-06,8.144612871457564e-05,5.662653273846714e-18,1.1927775513411652e-06,0.3,0.34975433172696363
106,165,3.6963207722e-06,5.545851495320871e-05,-5.662653273846704e-18,-6.11238526895488e-07,0.3,0.6557864806089257
107,470,3.7577905654e-06,0.0001829681308739,2.7101694948064602e-17,2.847981953360549e-06,0.3,0.3333333333333333
107,948,3.8012275696e-06,0.0002042735818805,2.5992761568344538e-17,2.6807524877626942e-06,0.3,0.3333333333333333
107,470,2.998041153e-06,0.0001303380430454,8.641090928709066e-18,1.30449734772372e-06,0.3,0.3333333333333333
108,226,4.5792703628e-06,0.0001433278436804,-3.215608135352276e-17,-2.4345351692778875e-06,0.3,0.2813654318164878
109,119,3.4171102046e-06,0.0001385020873861,1.815746582119448e-17,2.224999690544695e-06,0.3,0.3333333333333333
109,160,2.9623875618e-06,0.0001326532094601,1.8917366415603056e-18,2.9104887000868985e-07,0.3,0.3333333333333333
109,120,2.4741356372e-06,1.2024579547452824e-05,-2.004920246275472e-17,-4.170231941626397e-06,0.3,0.3333333333333333
110,162,5.271343708e-06,4.016671517118376e-05,-4.74867970550383e-16,-2.823362515746109e-05,0.3,0.303072228113558
110,161,6.966238975599999e-06,1.258505747976789e-05,-1.5255386531783827e-16,-5.493431981938474e-06,0.3,0.6897080260682591
111,144,4.2092137336e-06,8.479607404178727e-05,-2.895378987596368e-17,-2.524682775107782e-06,0.3,0.3333333333333333
111,454,3.320255518e-06,0.0001182423956861,-2.148723502898278e-18,-2.757243673806827e-07,0.3,0.3333333333333333
111,197,5.8371977806e-06,2.0192023676495608e-05,3.110251337886194e-17,1.544810492089728e-06,0.3,0.3333333333333333
112,6549,7.1223115922e-06,5.426576231885408e-05,-5.411019955461122e-16,-1.869966990549992e-05,0.3,0.15361793892437967
112,259,3.8866915702e-06,4.643393540575587e-05,-1.4264129473173464e-17,-1.4186130801861728e-06,0.3,0.9275807125568593
113,245,8.199999809199999e-06,4.301972184338279e-05,-9.259831247881685e-16,-2.4533536600168905e-05,0.3,0.16078358827684863
113,599,3.9559252262e-06,0.0001016709894309,-1.2872997605803257e-17,-1.2437113278254835e-06,0.3,0.9359287775613557
114,126,4.4e-05,3.509491840145928e-05,3.9794856804522574e-15,3.3830484433590324e-06,0.3,0.28292058556679467
114,253,7.5359053612e-06,4.6412026688796046e-05,-9.47142998451412e-16,-2.945124961530719e-05,0.3,0.8885665509069456
115,140,4.3264923096e-06,6.724045381354223e-05,1.6810650717121594e-16,1.4002107213552822e-05,0.3,0.12297022581013825
115,146,3.0852153302e-06,7.20987810776676e-06,5.4630161594084735e-17,7.880567174062774e-06,0.3,0.922452319654205
116,191,4.5201125144e-06,5.521660322394842e-05,1.7468048481228766e-16,1.351865899826063e-05,0.3,1.0
117,255,4.729371547599999e-06,9.391848782213543e-05,5.102662278145151e-18,3.657476882339909e-07,0.3,0.2456102509384632
117,181,5.279498100199999e-06,1.7049159094905644e-05,5.804272021408936e-17,3.441680873682644e-06,0.3,0.7460129177147703
118,175,5.4844727516e-06,7.414067770801292e-05,5.054631544918122e-16,2.803691323893092e-05,0.3,0.18134634372714203
118,6563,4.4972434044e-06,1.9292528739883945e-05,-2.560098648568112e-16,-1.998291704469448e-05,0.3,0.8436926202628887
119,318,3.7086024284e-06,0.0001127257351877,1.289370207403541e-17,1.384292213290518e-06,0.3,0.09136962188764967
119,150,2.4802925586e-06,1.0756630355021698e-05,5.2637637471591856e-18,1.0894334022422768e-06,0.3,0.9565328811891568
120,221,2.4601356984e-06,0.0001711075956671,3.81600729197999e-18,8.027885851182329e-07,0.3,1.0
121,652,5.513045787800001e-06,0.0001530297282786,-9.870668928247894e-17,-5.425182160574087e-06,0.3,0.16323330437463918
121,213,4.1048116684e-06,1.909564735931829e-05,-2.0549686618524907e-16,-1.8680729139982628e-05,0.3,0.8762369287664427
122,395,4.0050110816e-06,0.000130562174804,9.607329542259749e-18,9.095644583777974e-07,0.3,0.19498092347536106
122,395,3.3211472033999995e-06,7.309346048574125e-05,5.129886306764495e-18,6.579845789187263e-07,0.3,0.1726141006140045
123,297,4.480723380999999e-06,7.185081979862196e-05,7.258838557194638e-18,5.701127721447398e-07,0.3,0.23694055083280688
123,168,4.935453415e-06,2.5755901397162685e-05,-5.606926641797882e-17,-3.7361316264054665e-06,0.3,0.7550325013071219
124,193,3.8720207214e-06,7.565393841805629e-05,-4.046173550024653e-17,-4.049042932729422e-06,0.3,0.3333333333333333
124,377,3.70920825e-06,6.482284046281714e-05,3.2363605992954583e-18,3.473695637634248e-07,0.3,0.3333333333333333
124,156,4.2158837318e-06,1.9731321849709866e-05,3.2714889957912897e-17,2.845140121774559e-06,0.3,0.3333333333333333
125,126,4.4e-05,6.404017264462459e-05,-4.123843792298809e-15,-3.505770454388665e-06,0.3,0.2856114795127785
125,281,1.16000003814e-05,2.594938298937632e-05,-7.803436194159195e-17,-1.0478745248270746e-06,0.3,0.8236775501199025
126,296,6.2636256218e-06,0.0001653543651005,-1.4435811184579406e-16,-6.316328014029758e-06,0.3,1.0
127,154,4.962409019399999e-06,8.40503720096806e-05,-2.5400745419335705e-17,-1.676779126656719e-06,0.3,0.13536136857134046
127,188,3.4096345902e-06,4.463008782846251e-05,2.109975736847493e-17,2.5946547841504604e-06,0.3,0.9155365015803443
128,174,4.3511118888e-06,3.448455241637955e-05,6.703114385654258e-18,5.530501332439721e-07,0.3,0.3333333333333333
128,173,3.7579767704e-06,1.7363596551749418e-05,5.099816545874746e-17,5.358710402173162e-06,0.3,0.3333333333333333
129,6672,3.8615641594e-06,8.162523012439246e-05,1.367089743112122e-17,1.3741266140071323e-06,0.3,0.3333333333333333
129,424,3.3053660392e-06,7.147896575445051e-05,-6.5883402737146154e-18,-8.515177927092238e-07,0.3,0.3333333333333333
129,186,3.3631174564e-06,6.609418944360026e-05,-5.528476910576681e-17,-6.949894196788151e-06,0.3,0.3333333333333333
131,145,4.0490865708e-06,9.711391128698304e-05,2.6907892580659012e-17,2.5019316477835066e-06,0.3,0.19210448560558463
131,405,3.9953298568e-06,6.634022991907155e-05,-5.560118224783041e-18,-5.285002766402325e-07,0.3,0.8094427864042445
132,164,9.1999998092e-06,1.3756630355021698e-05,4.693549381786786e-15,9.961216782455e-05,0.3,0.17493679842414744
132,521,4.4141521454e-06,0.0001034351483205,2.436506952680842e-16,1.9623997211062425e-05,0.3,0.9228106169542465
133,224,3.8455007076e-06,9.87284060182738e-05,-6.941665843460183e-18,-7.025127424725859e-07,0.3,1.0
134,270,4.6102519036e-06,6.619396554912956e-05,6.85016687328311e-18,5.127416065413144e-07,0.3,0.2100948301454208
134,148,4.606136322e-06,6.260137953479867e-05,1.3896760000251153e-17,1.041760154910583e-06,0.3,0.789998750352398
137,158,5e-05,2.599927104214098e-05,7.420279692277741e-15,4.80826771804667e-06,0.3,0.28927924006353034
137,293,9.799208641e-06,6.836213863603139e-05,-9.678012692827196e-16,-1.8157443496288213e-05,0.3,0.8510583054311647
138,153,5.271343708e-06,4.345511516485669e-05,5.119863780658502e-16,3.04405274318321e-05,0.3,1.0
139,498,3.2962687016e-06,9.58281821238031e-05,3.761902451447911e-17,4.883593918436285e-06,0.3,1.0
140,145,3.985305547799999e-06,2.2241911729260268e-05,-6.692311019246799e-17,-6.387525521632645e-06,0.3,0.31968676181061173
140,341,5.6341290474e-06,4.206960989614744e-05,2.3502961736368224e-16,1.243167408005471e-05,0.3,0.6763501205004581
141,382,4.047770977e-06,8.645365724913867e-05,-2.986942104760616e-17,-2.7787880100888155e-06,0.3,0.1807603001902948
141,365,3.8455007076e-06,4.551253175218439e-05,-4.852706662441341e-17,-4.911052105826145e-06,0.3,0.8255244193548352
142,150,3.3366577626e-06,2.4802389661575336e-05,4.2009611063266883e-19,5.3483172079791594e-08,0.3,0.13798871203932075
142,220,2.9800860882e-06,2.183109795523918e-05,6.928098364641662e-17,1.0558984768443965e-05,0.3,0.8774362968604116
143,280,3.2674906254e-06,8.686859976937077e-05,-2.7626854094765306e-17,-3.637056742214588e-06,0.3,0.3333333333333333
143,167,5.6874833106e-06,3.7192023676495605e-05,3.261249898722009e-17,1.696437613291867e-06,0.3,0.3333333333333333
143,236,5.261778354599999e-06,6.914067770801291e-05,-4.985644892453526e-18,-2.973654006800363e-07,0.3,0.3333333333333333
144,199,3.3228559494e-06,1.0292528739883944e-05,-3.3632867360767824e-17,-4.310367843912361e-06,0.3,1.0
145,289,3.4298758506000003e-06,6.392261656834644e-05,-4.001521761180842e-17,-4.8741441274270725e-06,0.3,1.0
146,147,4.0479798316e-06,1.4292528739883944e-05,1.49404805235723e-16,1.3898124776787118e-05,0.3,0.23976250149913708
146,189,4.6138548852e-06,1.0853006672199012e-05,-9.477464364163419e-17,-7.084594099753518e-06,0.3,0.7497842692658685
147,189,5.005287647200001e-06,7.6707955217032e-05,-1.1297139894743954e-16,-7.347885743296135e-06,0.3,0.21886769402803288
147,276,5.0079174042e-06,4.565879612212636e-05,2.623762041831631e-16,1.7050025825075583e-05,0.3,0.78108030902093
148,268,3.3219351768e-06,5.8512531752184384e-05,1.0473202111231883e-16,1.3428347308004548e-05,0.3,1.0
149,169,7.6419606208e-06,3.546264369941973e-05,-1.097070108692428e-16,-3.322694394651206e-06,0.3,0.3333333333333333
149,191,9.3697547912e-06,3.504503034869462e-05,-2.7179098823231195e-16,-5.566475121102188e-06,0.3,0.3333333333333333
149,357,1.62741508484e-05,4.899781312642295e-05,-1.068416357100371e-15,-7.222859223137702e-06,0.3,0.3333333333333333
150,511,3.2780017852e-06,0.0001155814126904,5.683859857791678e-18,7.444462968719196e-07,0.3,1.0
151,6557,3.4498848916e-06,3.175590139716268e-05,7.097924114339294e-17,8.565323022115206e-06,0.3,0.3333333333333333
151,241,4.6431012154e-06,4.229447061251791e-05,-1.4839752170686266e-16,-1.0974843701393865e-05,0.3,0.3333333333333333
151,186,4.0517311096e-06,1.0120955864630137e-05,1.0667346379868557e-16,9.907960440294556e-06,0.3,0.3333333333333333
153,288,3.9440603256e-06,3.946264369941971e-05,3.1798252380746327e-16,3.087350306201274e-05,0.3,1.0
154,202,5.3201751708e-06,4.216671517118377e-05,-3.417636722053868e-17,-1.9995332060312543e-06,0.3,0.20741456161698363
154,179,4.9703278542e-06,5.974691494688162e-06,8.775621801208384e-18,5.77717509952391e-07,0.3,0.7999771934416771
155,6554,3.1995651722e-06,1.6681433796945202e-05,-3.958593345395084e-18,-5.389116088016081e-07,0.3,0.3333333333333333
155,584,4.0517311096e-06,0.0001142662462757,-4.6353316589921136e-17,-4.305352153147642e-06,0.3,0.3333333333333333
155,283,3.7579767704e-06,6.116938600167676e-05,4.812536380632656e-17,5.0568463653057806e-06,0.3,0.3333333333333333
156,522,5.2036147118e-06,7.880020278799828e-05,9.974393802719447e-17,6.065415579630588e-06,0.3,0.2524054616679566
157,466,4.7375469208e-06,8.78002027879983e-05,-2.863309692517696e-16,-2.046329880147832e-05,0.3,1.0
158,185,3e-05,0.0001310141351814,-4.203468369747759e-15,-8.005219491907833e-06,0.3,0.34310495044599726
158,278,5.4e-05,6.275444348144464e-05,1.162374806202362e-14,6.392894022137289e-06,0.3,0.6612550188091182
159,170,9.6850566864e-06,6.287345747344082e-05,-3.7050821922513374e-16,-7.112865965075953e-06,0.3,0.42723719089829115
103,159,3.4e-05,3.773132184970986e-05,-4.98136054883998e-15,-7.296835687962807e-06,0.3,1.0
159,195,3.4e-05,0.0001840569786565,-4.6108523296146185e-15,-6.754104927918396e-06,0.3,0.6408835612667951
160,321,3.979169607199999e-06,4.648382345852054e-05,-1.2905217198098583e-16,-1.2348739050563407e-05,0.3,1.0
161,396,5.4838318824e-06,6.594719611579927e-05,-1.0331666003626902e-16,-5.731922985388059e-06,0.3,0.13365659311608763
161,339,3.4002263546e-06,3.448455241637956e-05,-4.9237205281566537e-17,-6.081657317655959e-06,0.3,0.9301864202914478
162,6551,4.0520305634e-06,2.9948654031517307e-05,-7.145408941062254e-17,-6.635932962446531e-06,0.3,0.23121064295480398
162,288,4.5057053566e-06,5.414747728471693e-05,-4.0341388113975997e-16,-3.1388996280693664e-05,0.3,0.7595663574340688
163,222,4.5988402366e-06,6.156169084709003e-05,-4.5801046319538535e-17,-3.4426672884942285e-06,0.3,0.21664033890596734
163,679,4.703518867399999e-06,0.0001130194768424,3.172842112158325e-16,2.2955368309005483e-05,0.3,0.7811146046315769
164,6569,9.1999998092e-06,5.952958276507417e-05,4.305001621112068e-15,9.13659384582684e-05,0.3,0.18009150370286425
164,757,4.7075300216e-06,0.0002108347887706,3.885477606746403e-16,2.807052498584409e-05,0.3,0.90893740797465
165,262,4.4334101676e-06,5.19486540315173e-05,2.417569220294087e-17,1.9329676828862123e-06,0.3,0.22639828973370466
165,384,4.7375469208e-06,6.768264671172015e-05,-2.983834547678688e-17,-2.132465729532523e-06,0.3,0.7675228816707903
166,229,4.9703278542e-06,5.153371151128521e-05,1.826350718735225e-16,1.20232481917371e-05,0.3,0.18909402865953848
166,212,4.4443154336e-06,3.0413484604514074e-05,-4.17625698779115e-16,-3.325372623061087e-05,0.3,0.8243620685983086
167,250,4.6061229706e-06,7.585081979862197e-05,6.008123620765817e-18,4.503966760288547e-07,0.3,0.16595350589698385
167,287,3.8866915702e-06,3.47804809446155e-05,2.6604375366454377e-17,2.645889814447846e-06,0.3,0.8563304057028629
168,190,4.6334052086e-06,1.5438793109825915e-05,-6.873750654280796e-17,-5.101582202473862e-06,0.3,1.0
169,225,3.2780017851999995e-06,1.4902894724963673e-05,-6.670006320610299e-17,-8.736073073096216e-06,0.3,1.0
170,248,7.018048763200001e-06,5.606888093828843e-05,-7.865881593025711e-17,-2.793843317282104e-06,0.3,0.2449216801566059
171,216,3.21143651e-06,2.260963702722071e-05,-5.44625953072738e-18,-7.37073612290252e-07,0.3,0.2245931683620194
171,870,3.7132239342e-06,0.0001924553541208,-1.702020875235929e-17,-1.8236267825623144e-06,0.3,0.7622980639406481
172,173,4.3511118888e-06,5.6019721843382776e-05,-6.303249765897573e-17,-5.20058725293472e-06,0.3,0.16850981126911943
172,816,3.8227994442e-06,0.0001408116671389,7.167898921580361e-18,7.324604163515973e-07,0.3,0.8482616291524538
173,668,3.3385355471999995e-06,0.0001024563280796,-1.2034332200228113e-17,-1.5307321582993232e-06,0.3,1.0
174,226,5.478459834999999e-06,5.372986393399183e-05,4.836280402881045e-18,2.687758740136777e-07,0.3,0.1633329426639267
174,352,4.0994524956e-06,3.3973962536829146e-05,1.866833982773942e-18,1.7007198106871745e-07,0.3,0.8754471486501557
175,204,6.8530097008e-06,2.782356942067616e-05,1.0840588588875364e-15,4.0237966253739335e-05,0.3,0.22019015783627305
175,294,6.031293869e-06,4.4412755646655065e-05,-5.785957043957241e-16,-2.7103071258507685e-05,0.3,0.7928857934655296
152,176,4.7375469208e-06,5.684887792598799e-05,6.525101290249064e-17,4.663313149855973e-06,0.3,1.0
176,207,4.7375469208e-06,7.18939082746826e-05,4.644369579638869e-16,3.319205138759508e-05,0.3,0.21317531879602264
176,177,4.7375469208e-06,9.292528739883945e-06,-3.9918594506139623e-16,-2.852873823773911e-05,0.3,0.7868246812039774
178,200,4.9742765426e-06,3.4681433796945206e-05,4.4956036199441806e-17,2.9555065737439502e-06,0.3,0.2001640642266418
178,231,4.6481432914e-06,1.0756630355021698e-05,-5.559268754261262e-17,-4.103834543011665e-06,0.3,0.8074976008687058
179,351,5.534103393599999e-06,3.6701884598187005e-05,-8.322523815047172e-18,-4.543651779321341e-07,0.3,0.14790435719346717
179,589,3.751876831e-06,8.593208697554344e-05,1.7098145616255798e-17,1.8013728184763217e-06,0.3,0.9049692270724631
180,6550,4.582789421e-06,0.0002452743108383,-2.7340494289998596e-17,-2.0672599526517072e-06,0.3,0.3333333333333333
180,192,3.3511149884e-06,1.3438793109825918e-05,3.2842094661843866e-18,4.15232925182092e-07,0.3,0.3333333333333333
180,465,4.0482516288e-06,9.599708416856392e-05,2.405628482381404e-17,2.237546593263986e-06,0.3,0.3333333333333333
181,6553,3.418307066e-06,6.86327586589555e-05,1.770301081719996e-17,2.168091388408108e-06,0.3,0.24619838173028621
181,256,4.1069169044e-06,1.0414213562373095e-05,4.0339709396885716e-17,3.663979256940986e-06,0.3,0.740311832223064
182,380,4.545234203399999e-06,4.5440734982459895e-05,-3.4304821702633546e-17,-2.6301637479102107e-06,0.3,1.0
183,197,4.610010624e-06,2.2706013344398028e-05,1.5162128590291968e-17,1.1350005592342982e-06,0.3,0.3333333333333333
183,198,4.3886733056e-06,4.11912947186366e-05,-1.493092411278962e-17,-1.214291444683348e-06,0.3,0.3333333333333333
183,323,3.319667101e-06,2.519202367649561e-05,-2.3120447750295053e-19,-2.9676593058963847e-08,0.3,0.3333333333333333
184,188,3.2002384662e-06,1.165685424949238e-05,-6.8584072317699795e-18,-9.33370913192046e-07,0.3,0.3333333333333333
184,201,3.8470423222e-06,3.468070483908619e-05,4.87372105571027e-17,4.929088097321072e-06,0.3,0.3333333333333333
184,508,4.4913344384e-06,0.0001176498096718,-4.187880332533292e-17,-3.2761082147515298e-06,0.3,0.3333333333333333
185,272,3e-05,5.424118277140126e-05,-3.378552029949493e-15,-6.434222452873942e-06,0.3,0.2719143869950299
185,412,1.17573070526e-05,5.33655384243834e-05,-8.24916339798558e-16,-1.0782574530063516e-05,0.3,0.8080928203911409
186,791,4.0517311096e-06,0.0001603721450712,5.138869469291829e-17,4.77304416641698e-06,0.3,1.0
187,198,4.3501148224e-06,2.585227771434e-05,-1.0759773806656063e-17,-8.880911589813842e-07,0.3,0.3333333333333333
187,259,3.9813969136e-06,0.0001363278436804,2.3085786722910415e-18,2.2069995462452587e-07,0.3,0.3333333333333333
187,200,5.9104475976e-06,1.1120955864630134e-05,8.451195134364172e-18,4.105083841300296e-07,0.3,0.3333333333333333
188,804,4.5138840676e-06,0.0001386763310919,1.4241350136704953e-17,1.1047147324738369e-06,0.3,1.0
189,289,4.4996566772e-06,2.94380641519669e-05,-2.0774604258907672e-16,-1.620102263856407e-05,0.3,1.0
190,298,4.904075622599999e-06,2.25132607100434e-05,-1.801623453043623e-16,-1.2137198627615072e-05,0.3,1.0
191,398,4.9742765426e-06,6.197930419781513e-05,-9.711050342005763e-17,-6.384253495220922e-06,0.3,1.0
192,303,3.7824308872e-06,9.6700426682469e-05,1.0288178210050333e-17,1.0696806335111345e-06,0.3,0.19209883125860322
